EventWall_ns,RowType,Source_Index,Source_WallClock_ns,HQ_Index,HQ_WallClock_ns,WallTimeDifference_ns,WallTimeDifference_ms
1784220193587834803,MATCHED,24527,1784220193587834803,24566,1784220193573551546,14283257,14.283257
1784220193621826485,MATCHED,24528,1784220193621826485,24567,1784220193606647845,15178640,15.178640
1784220193655970146,MATCHED,24529,1784220193655970146,24568,1784220193637903588,18066558,18.066558
1784220193686475828,MATCHED,24530,1784220193686475828,24569,1784220193674090859,12384969,12.384969
1784220193719255171,MATCHED,24531,1784220193719255171,24570,1784220193708195057,11060114,11.060114
1784220193752969541,MATCHED,24532,1784220193752969541,24571,1784220193740011702,12957839,12.957839
1784220193785455498,MATCHED,24533,1784220193785455498,24572,1784220193771597312,13858186,13.858186
1784220193818611336,MATCHED,24534,1784220193818611336,24573,1784220193807950599,10660737,10.660737
1784220193852101394,MATCHED,24535,1784220193852101394,24574,1784220193837626931,14474463,14.474463
1784220193885243066,MATCHED,24536,1784220193885243066,24576,1784220193900805096,-15562030,-15.562030
1784220193917897206,MATCHED,24537,1784220193917897206,24577,1784220193934817461,-16920255,-16.920255
1784220193969680321,MATCHED,24538,1784220193969680321,24578,1784220193969541560,138761,0.138761
1784220194002028780,MATCHED,24539,1784220194002028780,24579,1784220194004223937,-2195157,-2.195157
1784220194045928278,MATCHED,24540,1784220194045928278,24580,1784220194035874510,10053768,10.053768
1784220194081737995,MATCHED,24541,1784220194081737995,24581,1784220194070135373,11602622,11.602622
1784220194099567539,MATCHED,24542,1784220194099567539,24582,1784220194103288690,-3721151,-3.721151
1784220194131398003,MATCHED,24543,1784220194131398003,24583,1784220194136158529,-4760526,-4.760526
1784220194155851660,MATCHED,24544,1784220194155851660,24584,1784220194168132043,-12280383,-12.280383
1784220194184756046,MATCHED,24545,1784220194184756046,24584,1784220194168132043,16624003,16.624003
1784220194217341909,MATCHED,24546,1784220194217341909,24585,1784220194202213370,15128539,15.128539
1784220194251261017,MATCHED,24547,1784220194251261017,24587,1784220194267627644,-16366627,-16.366627
1784220194284250506,MATCHED,24548,1784220194284250506,24587,1784220194267627644,16622862,16.622862
1784220194317507232,MATCHED,24549,1784220194317507232,24588,1784220194301619324,15887908,15.887908
1784220194350857606,MATCHED,24550,1784220194350857606,24589,1784220194334620810,16236796,16.236796
1784220194384070481,MATCHED,24551,1784220194384070481,24590,1784220194367504056,16566425,16.566425
1784220194417687185,MATCHED,24552,1784220194417687185,24591,1784220194401537198,16149987,16.149987
1784220194451150612,MATCHED,24553,1784220194451150612,24592,1784220194435145567,16005045,16.005045
1784220194484789242,MATCHED,24554,1784220194484789242,24593,1784220194469689242,15100000,15.100000
1784220194517904692,MATCHED,24555,1784220194517904692,24594,1784220194502547007,15357685,15.357685
1784220194552995361,MATCHED,24556,1784220194552995361,24596,1784220194568446294,-15450933,-15.450933
1784220194585339913,MATCHED,24557,1784220194585339913,24597,1784220194601259152,-15919239,-15.919239
1784220194618288698,MATCHED,24558,1784220194618288698,24597,1784220194601259152,17029546,17.029546
1784220194651432815,MATCHED,24559,1784220194651432815,24598,1784220194637039649,14393166,14.393166
1784220194684905853,MATCHED,24560,1784220194684905853,24599,1784220194667011867,17893986,17.893986
1784220194718366392,MATCHED,24561,1784220194718366392,24600,1784220194712382755,5983637,5.983637
1784220194752559423,MATCHED,24562,1784220194752559423,24602,1784220194768697058,-16137635,-16.137635
1784220194786468587,MATCHED,24563,1784220194786468587,24603,1784220194799187882,-12719295,-12.719295
1784220194820571526,MATCHED,24564,1784220194820571526,24604,1784220194832216275,-11644749,-11.644749
1784220194851940051,MATCHED,24565,1784220194851940051,24605,1784220194865447888,-13507837,-13.507837
1784220194884802208,MATCHED,24566,1784220194884802208,24606,1784220194898646354,-13844146,-13.844146
1784220194921666172,MATCHED,24567,1784220194921666172,24607,1784220194932552461,-10886289,-10.886289
1784220194951758434,MATCHED,24568,1784220194951758434,24608,1784220194966428957,-14670523,-14.670523
1784220194985341286,MATCHED,24569,1784220194985341286,24609,1784220194999737143,-14395857,-14.395857
1784220195017946390,MATCHED,24570,1784220195017946390,24610,1784220195034849979,-16903589,-16.903589
1784220195050615864,MATCHED,24571,1784220195050615864,24610,1784220195034849979,15765885,15.765885
1784220195086759521,MATCHED,24572,1784220195086759521,24612,1784220195099744609,-12985088,-12.985088
1784220195117876864,MATCHED,24573,1784220195117876864,24612,1784220195099744609,18132255,18.132255
1784220195151214719,MATCHED,24574,1784220195151214719,24613,1784220195137962750,13251969,13.251969
1784220195184644129,MATCHED,24575,1784220195184644129,24614,1784220195169483009,15161120,15.161120
1784220195218398850,MATCHED,24576,1784220195218398850,24615,1784220195202513902,15884948,15.884948
1784220195251707779,MATCHED,24577,1784220195251707779,24617,1784220195268319819,-16612040,-16.612040
1784220195285602332,MATCHED,24578,1784220195285602332,24618,1784220195302272926,-16670594,-16.670594
1784220195318066252,MATCHED,24579,1784220195318066252,24618,1784220195302272926,15793326,15.793326
1784220195351143666,MATCHED,24580,1784220195351143666,24620,1784220195367580515,-16436849,-16.436849
1784220195385454936,MATCHED,24581,1784220195385454936,24621,1784220195400499242,-15044306,-15.044306
1784220195417707470,MATCHED,24582,1784220195417707470,24622,1784220195433553172,-15845702,-15.845702
1784220195451087306,MATCHED,24583,1784220195451087306,24623,1784220195467727183,-16639877,-16.639877
1784220195483715780,MATCHED,24584,1784220195483715780,24623,1784220195467727183,15988597,15.988597
1784220195517645758,MATCHED,24585,1784220195517645758,24625,1784220195533499379,-15853621,-15.853621
1784220195551365072,MATCHED,24586,1784220195551365072,24626,1784220195566734955,-15369883,-15.369883
1784220195585877729,MATCHED,24587,1784220195585877729,24627,1784220195600444860,-14567131,-14.567131
1784220195617884932,MATCHED,24588,1784220195617884932,24628,1784220195633917120,-16032188,-16.032188
1784220195650932569,MATCHED,24589,1784220195650932569,24629,1784220195666896439,-15963870,-15.963870
1784220195684248276,MATCHED,24590,1784220195684248276,24630,1784220195700210107,-15961831,-15.961831
1784220195717088414,MATCHED,24591,1784220195717088414,24631,1784220195733304314,-16215900,-16.215900
1784220195751013022,MATCHED,24592,1784220195751013022,24632,1784220195767937414,-16924392,-16.924392
1784220195790503606,MATCHED,24593,1784220195790503606,24633,1784220195800062204,-9558598,-9.558598
1784220195819330788,MATCHED,24594,1784220195819330788,24634,1784220195834083532,-14752744,-14.752744
1784220195852244500,MATCHED,24595,1784220195852244500,24635,1784220195867083722,-14839222,-14.839222
1784220195888790783,MATCHED,24596,1784220195888790783,24636,1784220195901329547,-12538764,-12.538764
1784220195924199893,MATCHED,24597,1784220195924199893,24637,1784220195937538188,-13338295,-13.338295
1784220195954584707,MATCHED,24598,1784220195954584707,24638,1784220195969107928,-14523221,-14.523221
1784220195988484537,MATCHED,24599,1784220195988484537,24639,1784220196002161710,-13677173,-13.677173
1784220196028573873,MATCHED,24600,1784220196028573873,24640,1784220196035611154,-7037281,-7.037281
1784220196059226462,MATCHED,24601,1784220196059226462,24641,1784220196071177023,-11950561,-11.950561
1784220196089826903,MATCHED,24602,1784220196089826903,24642,1784220196106658634,-16831731,-16.831731
1784220196120424381,MATCHED,24603,1784220196120424381,24642,1784220196106658634,13765747,13.765747
1784220196154217546,MATCHED,24604,1784220196154217546,24643,1784220196137750378,16467168,16.467168
1784220196185837086,MATCHED,24605,1784220196185837086,24644,1784220196173347117,12489969,12.489969
1784220196221746154,MATCHED,24606,1784220196221746154,24646,1784220196237245757,-15499603,-15.499603
1784220196254407776,MATCHED,24607,1784220196254407776,24646,1784220196237245757,17162019,17.162019
1784220196285313565,MATCHED,24608,1784220196285313565,24647,1784220196276177316,9136249,9.136249
1784220196317124067,MATCHED,24609,1784220196317124067,24648,1784220196304726066,12398001,12.398001
1784220196350067000,MATCHED,24610,1784220196350067000,24649,1784220196336129141,13937859,13.937859
1784220196383288153,MATCHED,24611,1784220196383288153,24650,1784220196370479429,12808724,12.808724
1784220196416528546,MATCHED,24612,1784220196416528546,24651,1784220196400581942,15946604,15.946604
1784220196449940919,MATCHED,24613,1784220196449940919,24652,1784220196434440234,15500685,15.500685
1784220196483727973,MATCHED,24614,1784220196483727973,24654,1784220196499716898,-15988925,-15.988925
1784220196517203308,MATCHED,24615,1784220196517203308,24655,1784220196534155629,-16952321,-16.952321
1784220196550620329,MATCHED,24616,1784220196550620329,24655,1784220196534155629,16464700,16.464700
1784220196584273292,MATCHED,24617,1784220196584273292,24657,1784220196600231156,-15957864,-15.957864
1784220196619380757,MATCHED,24618,1784220196619380757,24658,1784220196634263613,-14882856,-14.882856
1784220196651130463,MATCHED,24619,1784220196651130463,24658,1784220196634263613,16866850,16.866850
1784220196684529892,MATCHED,24620,1784220196684529892,24659,1784220196668358070,16171822,16.171822
1784220196718705775,MATCHED,24621,1784220196718705775,24660,1784220196719884141,-1178366,-1.178366
1784220196750563813,MATCHED,24622,1784220196750563813,24661,1784220196740273301,10290512,10.290512
1784220196783892186,MATCHED,24623,1784220196783892186,24663,1784220196797936147,-14043961,-14.043961
1784220196817785832,MATCHED,24624,1784220196817785832,24664,1784220196833029502,-15243670,-15.243670
1784220196851085298,MATCHED,24625,1784220196851085298,24665,1784220196866900757,-15815459,-15.815459
1784220196885278440,MATCHED,24626,1784220196885278440,24666,1784220196902845049,-17566609,-17.566609
1784220196921505745,MATCHED,24627,1784220196921505745,24667,1784220196935216855,-13711110,-13.711110
1784220196952184056,MATCHED,24628,1784220196952184056,24668,1784220196965535792,-13351736,-13.351736
1784220196984819604,MATCHED,24629,1784220196984819604,24669,1784220196999312344,-14492740,-14.492740
1784220197018821711,MATCHED,24630,1784220197018821711,24670,1784220197033847427,-15025716,-15.025716
1784220197049712167,MATCHED,24631,1784220197049712167,24671,1784220197065557943,-15845776,-15.845776
1784220197083829791,MATCHED,24632,1784220197083829791,24672,1784220197099304663,-15474872,-15.474872
1784220197117259460,MATCHED,24633,1784220197117259460,24673,1784220197133243899,-15984439,-15.984439
1784220197150353466,MATCHED,24634,1784220197150353466,24674,1784220197166126293,-15772827,-15.772827
1784220197183981263,MATCHED,24635,1784220197183981263,24675,1784220197200017808,-16036545,-16.036545
1784220197218652751,MATCHED,24636,1784220197218652751,24676,1784220197233498696,-14845945,-14.845945
1784220197250629547,MATCHED,24637,1784220197250629547,24676,1784220197233498696,17130851,17.130851
1784220197285525978,MATCHED,24638,1784220197285525978,24678,1784220197302183476,-16657498,-16.657498
1784220197319328920,MATCHED,24639,1784220197319328920,24679,1784220197335300960,-15972040,-15.972040
1784220197351897062,MATCHED,24640,1784220197351897062,24680,1784220197366318206,-14421144,-14.421144
1784220197384282631,MATCHED,24641,1784220197384282631,24681,1784220197400244831,-15962200,-15.962200
1784220197418818344,MATCHED,24642,1784220197418818344,24682,1784220197436158882,-17340538,-17.340538
1784220197457663323,MATCHED,24643,1784220197457663323,24683,1784220197475959322,-18295999,-18.295999
1784220197490516091,MATCHED,24644,1784220197490516091,24683,1784220197475959322,14556769,14.556769
1784220197522058429,MATCHED,24645,1784220197522058429,24684,1784220197508763476,13294953,13.294953
1784220197553741580,MATCHED,24646,1784220197553741580,24685,1784220197542653009,11088571,11.088571
1784220197584481853,MATCHED,24647,1784220197584481853,24686,1784220197575220629,9261224,9.261224
1784220197619716187,MATCHED,24648,1784220197619716187,24687,1784220197608980126,10736061,10.736061
1784220197650840048,MATCHED,24649,1784220197650840048,24688,1784220197642343830,8496218,8.496218
1784220197683716408,MATCHED,24650,1784220197683716408,24689,1784220197677014689,6701719,6.701719
1784220197718596209,MATCHED,24651,1784220197718596209,24690,1784220197710566336,8029873,8.029873
1784220197750199398,MATCHED,24652,1784220197750199398,24691,1784220197742793366,7406032,7.406032
1784220197783457088,MATCHED,24653,1784220197783457088,24692,1784220197770318181,13138907,13.138907
1784220197822667508,MATCHED,24654,1784220197822667508,24694,1784220197832710094,-10042586,-10.042586
1784220197850108909,MATCHED,24655,1784220197850108909,24695,1784220197866902458,-16793549,-16.793549
1784220197882838179,MATCHED,24656,1784220197882838179,24695,1784220197866902458,15935721,15.935721
1784220197916990932,MATCHED,24657,1784220197916990932,24697,1784220197932942910,-15951978,-15.951978
1784220197951094779,MATCHED,24658,1784220197951094779,24698,1784220197966630778,-15535999,-15.535999
1784220197982768856,MATCHED,24659,1784220197982768856,24698,1784220197966630778,16138078,16.138078
1784220198022287736,MATCHED,24660,1784220198022287736,24700,1784220198033833831,-11546095,-11.546095
1784220198051636783,MATCHED,24661,1784220198051636783,24701,1784220198067998491,-16361708,-16.361708
1784220198083210121,MATCHED,24662,1784220198083210121,24701,1784220198067998491,15211630,15.211630
1784220198115324341,MATCHED,24663,1784220198115324341,24702,1784220198100601758,14722583,14.722583
1784220198149190227,MATCHED,24664,1784220198149190227,24703,1784220198133427505,15762722,15.762722
1784220198182994263,MATCHED,24665,1784220198182994263,24704,1784220198166515879,16478384,16.478384
1784220198217800805,MATCHED,24666,1784220198217800805,24706,1784220198234382425,-16581620,-16.581620
1784220198251448490,MATCHED,24667,1784220198251448490,24706,1784220198234382425,17066065,17.066065
1784220198284189685,MATCHED,24668,1784220198284189685,24707,1784220198268664936,15524749,15.524749
1784220198316447108,MATCHED,24669,1784220198316447108,24708,1784220198300803411,15643697,15.643697
1784220198353102927,MATCHED,24670,1784220198353102927,24709,1784220198348480629,4622298,4.622298
1784220198385261165,MATCHED,24671,1784220198385261165,24710,1784220198385221006,40159,0.040159
1784220198415643720,MATCHED,24672,1784220198415643720,24711,1784220198422221973,-6578253,-6.578253
